"year","month","ssh","site","id"
1986,7,-0.074,"Astoria","1986_7"
1986,8,-0.04,"Astoria","1986_8"
1986,9,0,"Astoria","1986_9"
1986,10,-0.035,"Astoria","1986_10"
1986,11,-0.011,"Astoria","1986_11"
1986,12,-0.043,"Astoria","1986_12"
1987,1,-0.004,"Astoria","1987_1"
1987,2,0.039,"Astoria","1987_2"
1987,3,0.055,"Astoria","1987_3"
1987,4,-0.094,"Astoria","1987_4"
1987,5,-0.021,"Astoria","1987_5"
1987,6,-0.17,"Astoria","1987_6"
1987,7,-0.031,"Astoria","1987_7"
1987,8,-0.055,"Astoria","1987_8"
1987,9,-0.03,"Astoria","1987_9"
1987,10,-0.052,"Astoria","1987_10"
1987,11,-0.072,"Astoria","1987_11"
1987,12,0.005,"Astoria","1987_12"
1988,1,-0.053,"Astoria","1988_1"
1988,2,-0.192,"Astoria","1988_2"
1988,3,-0.116,"Astoria","1988_3"
1988,4,-0.042,"Astoria","1988_4"
1988,5,-0.021,"Astoria","1988_5"
1988,6,-0.109,"Astoria","1988_6"
1988,7,-0.111,"Astoria","1988_7"
1988,8,-0.08,"Astoria","1988_8"
1988,9,-0.072,"Astoria","1988_9"
1988,10,-0.077,"Astoria","1988_10"
1988,11,0.078,"Astoria","1988_11"
1988,12,-0.159,"Astoria","1988_12"
1989,1,-0.117,"Astoria","1989_1"
1989,2,-0.22,"Astoria","1989_2"
1989,3,0.049,"Astoria","1989_3"
1989,4,-0.015,"Astoria","1989_4"
1989,5,-0.042,"Astoria","1989_5"
1989,6,-0.106,"Astoria","1989_6"
1989,7,-0.056,"Astoria","1989_7"
1989,8,-0.06,"Astoria","1989_8"
1989,9,-0.018,"Astoria","1989_9"
1989,10,-0.028,"Astoria","1989_10"
1989,11,-0.086,"Astoria","1989_11"
1989,12,-0.181,"Astoria","1989_12"
1990,1,0.018,"Astoria","1990_1"
1990,2,0.003,"Astoria","1990_2"
1990,3,-0.064,"Astoria","1990_3"
1990,4,-0.027,"Astoria","1990_4"
1990,5,-0.073,"Astoria","1990_5"
1990,6,0.031,"Astoria","1990_6"
1990,7,-0.016,"Astoria","1990_7"
1990,8,0.022,"Astoria","1990_8"
1990,9,0.001,"Astoria","1990_9"
1990,10,-0.019,"Astoria","1990_10"
1990,11,0.042,"Astoria","1990_11"
1990,12,-0.111,"Astoria","1990_12"
1991,1,-0.091,"Astoria","1991_1"
1991,2,0.024,"Astoria","1991_2"
1991,3,0.059,"Astoria","1991_3"
1991,4,0.003,"Astoria","1991_4"
1991,5,-0.045,"Astoria","1991_5"
1991,6,-0.106,"Astoria","1991_6"
1991,7,-0.053,"Astoria","1991_7"
1991,8,0.046,"Astoria","1991_8"
1991,9,-0.039,"Astoria","1991_9"
1991,10,-0.062,"Astoria","1991_10"
1991,11,-0.035,"Astoria","1991_11"
1991,12,-0.028,"Astoria","1991_12"
1992,1,0.034,"Astoria","1992_1"
1992,2,0.135,"Astoria","1992_2"
1992,3,0.016,"Astoria","1992_3"
1992,4,0.037,"Astoria","1992_4"
1992,5,-0.039,"Astoria","1992_5"
1992,6,-0.108,"Astoria","1992_6"
1992,7,-0.04,"Astoria","1992_7"
1992,8,-0.03,"Astoria","1992_8"
1992,9,-0.011,"Astoria","1992_9"
1992,10,0.005,"Astoria","1992_10"
1992,11,-0.074,"Astoria","1992_11"
1992,12,-0.031,"Astoria","1992_12"
1993,1,-0.018,"Astoria","1993_1"
1993,2,-0.063,"Astoria","1993_2"
1993,3,-0.005,"Astoria","1993_3"
1993,4,0.093,"Astoria","1993_4"
1993,5,0.16,"Astoria","1993_5"
1993,6,0.017,"Astoria","1993_6"
1993,7,-0.036,"Astoria","1993_7"
1993,8,-0.018,"Astoria","1993_8"
1993,9,-0.05,"Astoria","1993_9"
1993,10,-0.054,"Astoria","1993_10"
1993,11,-0.202,"Astoria","1993_11"
1993,12,-0.091,"Astoria","1993_12"
1994,1,-0.073,"Astoria","1994_1"
1994,2,-0.014,"Astoria","1994_2"
1994,3,-0.051,"Astoria","1994_3"
1994,4,-0.063,"Astoria","1994_4"
1994,5,-0.061,"Astoria","1994_5"
1994,6,-0.073,"Astoria","1994_6"
1994,7,-0.08,"Astoria","1994_7"
1994,8,-0.028,"Astoria","1994_8"
1994,9,-0.021,"Astoria","1994_9"
1994,10,-0.021,"Astoria","1994_10"
1994,11,0.027,"Astoria","1994_11"
1994,12,0.091,"Astoria","1994_12"
1995,1,0.153,"Astoria","1995_1"
1995,2,0.055,"Astoria","1995_2"
1995,3,0.136,"Astoria","1995_3"
1995,4,-0.026,"Astoria","1995_4"
1995,5,-0.031,"Astoria","1995_5"
1995,6,-0.046,"Astoria","1995_6"
1995,7,0.035,"Astoria","1995_7"
1995,8,0.017,"Astoria","1995_8"
1995,9,0.017,"Astoria","1995_9"
1995,10,-0.014,"Astoria","1995_10"
1995,11,0.051,"Astoria","1995_11"
1995,12,0.175,"Astoria","1995_12"
1996,1,0.094,"Astoria","1996_1"
1996,2,0.245,"Astoria","1996_2"
1996,3,0.007,"Astoria","1996_3"
1996,4,0.15,"Astoria","1996_4"
1996,5,0.028,"Astoria","1996_5"
1996,6,-0.05,"Astoria","1996_6"
1996,7,-0.004,"Astoria","1996_7"
1996,8,-0.002,"Astoria","1996_8"
1996,9,-0.006,"Astoria","1996_9"
1996,10,0.024,"Astoria","1996_10"
1996,11,-0.005,"Astoria","1996_11"
1996,12,0.196,"Astoria","1996_12"
1997,1,0.149,"Astoria","1997_1"
1997,2,-0.013,"Astoria","1997_2"
1997,3,0.11,"Astoria","1997_3"
1997,4,0.05,"Astoria","1997_4"
1997,5,0.155,"Astoria","1997_5"
1997,6,0.194,"Astoria","1997_6"
1997,7,0.079,"Astoria","1997_7"
1997,8,0.148,"Astoria","1997_8"
1997,9,0.186,"Astoria","1997_9"
1997,10,0.211,"Astoria","1997_10"
1997,11,0.206,"Astoria","1997_11"
1997,12,0.05,"Astoria","1997_12"
1998,1,0.294,"Astoria","1998_1"
1998,2,0.302,"Astoria","1998_2"
1998,3,0.039,"Astoria","1998_3"
1998,4,-0.037,"Astoria","1998_4"
1998,5,0.07,"Astoria","1998_5"
1998,6,-0.009,"Astoria","1998_6"
1998,7,-0.006,"Astoria","1998_7"
1998,8,-0.032,"Astoria","1998_8"
1998,9,-0.025,"Astoria","1998_9"
1998,10,-0.04,"Astoria","1998_10"
1998,11,0.13,"Astoria","1998_11"
1998,12,-0.007,"Astoria","1998_12"
1999,1,0.058,"Astoria","1999_1"
1999,2,0.209,"Astoria","1999_2"
1999,3,0.15,"Astoria","1999_3"
1999,4,-0.075,"Astoria","1999_4"
1999,5,-0.055,"Astoria","1999_5"
1999,6,-0.02,"Astoria","1999_6"
1999,7,-0.01,"Astoria","1999_7"
1999,8,0.03,"Astoria","1999_8"
1999,9,-0.067,"Astoria","1999_9"
1999,10,-0.091,"Astoria","1999_10"
1999,11,0.06,"Astoria","1999_11"
1999,12,-0.032,"Astoria","1999_12"
2000,1,-0.008,"Astoria","2000_1"
2000,2,0.066,"Astoria","2000_2"
2000,3,-0.077,"Astoria","2000_3"
2000,4,-0.022,"Astoria","2000_4"
2000,5,0.014,"Astoria","2000_5"
2000,6,-0.075,"Astoria","2000_6"
2000,7,-0.044,"Astoria","2000_7"
2000,8,-0.049,"Astoria","2000_8"
2000,9,-0.027,"Astoria","2000_9"
2000,10,-0.017,"Astoria","2000_10"
2000,11,-0.155,"Astoria","2000_11"
2000,12,-0.171,"Astoria","2000_12"
2001,1,-0.154,"Astoria","2001_1"
2001,2,-0.172,"Astoria","2001_2"
2001,3,-0.132,"Astoria","2001_3"
2001,4,-0.116,"Astoria","2001_4"
2001,5,-0.157,"Astoria","2001_5"
2001,6,-0.182,"Astoria","2001_6"
2001,7,-0.15,"Astoria","2001_7"
2001,8,-0.029,"Astoria","2001_8"
2001,9,-0.05,"Astoria","2001_9"
2001,10,-0.083,"Astoria","2001_10"
2001,11,0.035,"Astoria","2001_11"
2001,12,0.052,"Astoria","2001_12"
2002,1,0.003,"Astoria","2002_1"
2002,2,-0.091,"Astoria","2002_2"
2002,3,-0.082,"Astoria","2002_3"
2002,4,-0.063,"Astoria","2002_4"
2002,5,-0.12,"Astoria","2002_5"
2002,6,-0.053,"Astoria","2002_6"
2002,7,-0.024,"Astoria","2002_7"
2002,8,-0.043,"Astoria","2002_8"
2002,9,-0.016,"Astoria","2002_9"
2002,10,-0.125,"Astoria","2002_10"
2002,11,-0.014,"Astoria","2002_11"
2002,12,0.131,"Astoria","2002_12"
2003,1,0.027,"Astoria","2003_1"
2003,2,-0.07,"Astoria","2003_2"
2003,3,0.06,"Astoria","2003_3"
2003,4,0.106,"Astoria","2003_4"
2003,5,-0.059,"Astoria","2003_5"
2003,6,-0.104,"Astoria","2003_6"
2003,7,-0.076,"Astoria","2003_7"
2003,8,0.021,"Astoria","2003_8"
2003,9,-0.037,"Astoria","2003_9"
2003,10,0.049,"Astoria","2003_10"
2003,11,-0.026,"Astoria","2003_11"
2003,12,0.074,"Astoria","2003_12"
2004,1,0.042,"Astoria","2004_1"
2004,2,0.019,"Astoria","2004_2"
2004,3,-0.078,"Astoria","2004_3"
2004,4,-0.071,"Astoria","2004_4"
2004,5,-0.032,"Astoria","2004_5"
2004,6,-0.062,"Astoria","2004_6"
2004,7,-0.032,"Astoria","2004_7"
2004,8,0.036,"Astoria","2004_8"
2004,9,0.055,"Astoria","2004_9"
2004,10,0.043,"Astoria","2004_10"
2004,11,-0.111,"Astoria","2004_11"
2004,12,-0.058,"Astoria","2004_12"
2005,1,-0.016,"Astoria","2005_1"
2005,2,-0.121,"Astoria","2005_2"
2005,3,-0.013,"Astoria","2005_3"
2005,4,0.001,"Astoria","2005_4"
2005,5,0.089,"Astoria","2005_5"
2005,6,-0.043,"Astoria","2005_6"
2005,7,-0.007,"Astoria","2005_7"
2005,8,-0.017,"Astoria","2005_8"
2005,9,-0.069,"Astoria","2005_9"
2005,10,0.018,"Astoria","2005_10"
2005,11,-0.046,"Astoria","2005_11"
2005,12,-0.024,"Astoria","2005_12"
2006,1,0.223,"Astoria","2006_1"
2006,2,-0.097,"Astoria","2006_2"
2006,3,0.088,"Astoria","2006_3"
2006,4,0.138,"Astoria","2006_4"
2006,5,0.001,"Astoria","2006_5"
2006,6,-0.016,"Astoria","2006_6"
2006,7,-0.036,"Astoria","2006_7"
2006,8,-0.011,"Astoria","2006_8"
2006,9,-0.029,"Astoria","2006_9"
2006,10,-0.081,"Astoria","2006_10"
2006,11,0.158,"Astoria","2006_11"
2006,12,0.017,"Astoria","2006_12"
2007,1,-0.111,"Astoria","2007_1"
2007,2,-0.029,"Astoria","2007_2"
2007,3,-0.072,"Astoria","2007_3"
2007,4,-0.024,"Astoria","2007_4"
2007,5,-0.115,"Astoria","2007_5"
2007,6,-0.109,"Astoria","2007_6"
2007,7,0.002,"Astoria","2007_7"
2007,8,0.016,"Astoria","2007_8"
2007,9,-0.049,"Astoria","2007_9"
2007,10,0.012,"Astoria","2007_10"
2007,11,-0.121,"Astoria","2007_11"
2007,12,-0.002,"Astoria","2007_12"
2008,1,0.013,"Astoria","2008_1"
2008,2,-0.064,"Astoria","2008_2"
2008,3,-0.123,"Astoria","2008_3"
2008,4,-0.113,"Astoria","2008_4"
2008,5,-0.054,"Astoria","2008_5"
2008,6,-0.016,"Astoria","2008_6"
2008,7,0.018,"Astoria","2008_7"
2008,8,0.081,"Astoria","2008_8"
2008,9,-0.032,"Astoria","2008_9"
2008,10,-0.079,"Astoria","2008_10"
2008,11,-0.019,"Astoria","2008_11"
2008,12,-0.096,"Astoria","2008_12"
2009,1,-0.116,"Astoria","2009_1"
2009,2,-0.101,"Astoria","2009_2"
2009,3,-0.061,"Astoria","2009_3"
2009,4,-0.088,"Astoria","2009_4"
2009,5,-0.011,"Astoria","2009_5"
2009,6,0.01,"Astoria","2009_6"
2009,7,-0.034,"Astoria","2009_7"
2009,8,0.01,"Astoria","2009_8"
2009,9,0.019,"Astoria","2009_9"
2009,10,0.014,"Astoria","2009_10"
2009,11,0.063,"Astoria","2009_11"
2009,12,-0.064,"Astoria","2009_12"
2010,1,0.189,"Astoria","2010_1"
2010,2,0.039,"Astoria","2010_2"
2010,3,0.003,"Astoria","2010_3"
2010,4,0.077,"Astoria","2010_4"
2010,5,-0.054,"Astoria","2010_5"
2010,6,0.002,"Astoria","2010_6"
2010,7,-0.088,"Astoria","2010_7"
2010,8,-0.045,"Astoria","2010_8"
2010,9,-0.022,"Astoria","2010_9"
2010,10,0.001,"Astoria","2010_10"
2010,11,-0.009,"Astoria","2010_11"
2010,12,0.12,"Astoria","2010_12"
2011,1,-0.034,"Astoria","2011_1"
2011,2,-0.055,"Astoria","2011_2"
2011,3,0.205,"Astoria","2011_3"
2011,4,0.11,"Astoria","2011_4"
2011,5,0.072,"Astoria","2011_5"
2011,6,0.095,"Astoria","2011_6"
2011,7,0.075,"Astoria","2011_7"
2011,8,0.014,"Astoria","2011_8"
2011,9,0.009,"Astoria","2011_9"
2011,10,0.021,"Astoria","2011_10"
2011,11,0.018,"Astoria","2011_11"
2011,12,-0.241,"Astoria","2011_12"
2012,1,-0.01,"Astoria","2012_1"
2012,2,-0.086,"Astoria","2012_2"
2012,3,0.148,"Astoria","2012_3"
2012,4,0.2,"Astoria","2012_4"
2012,5,0.028,"Astoria","2012_5"
2012,6,0.05,"Astoria","2012_6"
2012,7,0.083,"Astoria","2012_7"
2012,8,0.053,"Astoria","2012_8"
2012,9,-0.025,"Astoria","2012_9"
2012,10,0.029,"Astoria","2012_10"
2012,11,0.114,"Astoria","2012_11"
2012,12,0.204,"Astoria","2012_12"
2013,1,-0.146,"Astoria","2013_1"
2013,2,-0.173,"Astoria","2013_2"
2013,3,-0.137,"Astoria","2013_3"
2013,4,-0.051,"Astoria","2013_4"
2013,5,-0.04,"Astoria","2013_5"
2013,6,-0.043,"Astoria","2013_6"
2013,7,-0.044,"Astoria","2013_7"
2013,8,0.032,"Astoria","2013_8"
2013,9,0.126,"Astoria","2013_9"
2013,10,-0.024,"Astoria","2013_10"
2013,11,-0.085,"Astoria","2013_11"
2013,12,-0.241,"Astoria","2013_12"
2014,1,-0.139,"Astoria","2014_1"
2014,2,-0.032,"Astoria","2014_2"
2014,3,0.119,"Astoria","2014_3"
2014,4,0.11,"Astoria","2014_4"
2014,5,0.099,"Astoria","2014_5"
2014,6,-0.044,"Astoria","2014_6"
2014,7,0.046,"Astoria","2014_7"
2014,8,0.03,"Astoria","2014_8"
2014,9,0.092,"Astoria","2014_9"
2014,10,0.188,"Astoria","2014_10"
2014,11,0.035,"Astoria","2014_11"
2014,12,0.165,"Astoria","2014_12"
2015,1,-0.014,"Astoria","2015_1"
2015,2,0.047,"Astoria","2015_2"
2015,3,-0.008,"Astoria","2015_3"
2015,4,-0.024,"Astoria","2015_4"
2015,5,-0.077,"Astoria","2015_5"
2015,6,-0.112,"Astoria","2015_6"
2015,7,0.057,"Astoria","2015_7"
2015,8,0.08,"Astoria","2015_8"
2015,9,0.095,"Astoria","2015_9"
2015,10,0.112,"Astoria","2015_10"
2015,11,0.029,"Astoria","2015_11"
2015,12,0.262,"Astoria","2015_12"
2016,1,0.14,"Astoria","2016_1"
2016,2,0.064,"Astoria","2016_2"
2016,3,0.218,"Astoria","2016_3"
2016,4,0.038,"Astoria","2016_4"
2016,5,-0.061,"Astoria","2016_5"
2016,6,-0.093,"Astoria","2016_6"
2016,7,-0.046,"Astoria","2016_7"
2016,8,0.007,"Astoria","2016_8"
2016,9,-0.011,"Astoria","2016_9"
2016,10,0.219,"Astoria","2016_10"
2016,11,0.234,"Astoria","2016_11"
2016,12,-0.026,"Astoria","2016_12"
2017,1,0.034,"Astoria","2017_1"
2017,2,0.191,"Astoria","2017_2"
2017,3,0.225,"Astoria","2017_3"
2017,4,0.229,"Astoria","2017_4"
2017,5,0.099,"Astoria","2017_5"
2017,6,0.08,"Astoria","2017_6"
2017,7,-0.045,"Astoria","2017_7"
2017,8,0.03,"Astoria","2017_8"
2017,9,0.044,"Astoria","2017_9"
2017,10,-0.027,"Astoria","2017_10"
2017,11,0.115,"Astoria","2017_11"
2017,12,-0.143,"Astoria","2017_12"
2018,1,0.086,"Astoria","2018_1"
2018,2,-0.093,"Astoria","2018_2"
2018,3,0.048,"Astoria","2018_3"
2018,4,0.09,"Astoria","2018_4"
2018,5,0.053,"Astoria","2018_5"
2018,6,-0.054,"Astoria","2018_6"
2018,7,-0.047,"Astoria","2018_7"
2018,8,0.023,"Astoria","2018_8"
2018,9,-0.005,"Astoria","2018_9"
2018,10,0.015,"Astoria","2018_10"
2018,11,-0.068,"Astoria","2018_11"
2018,12,-0.006,"Astoria","2018_12"
2019,1,0.012,"Astoria","2019_1"
2019,2,0.026,"Astoria","2019_2"
2019,3,-0.065,"Astoria","2019_3"
2019,4,0.069,"Astoria","2019_4"
2019,5,0.017,"Astoria","2019_5"
2019,6,-0.127,"Astoria","2019_6"
2019,7,-0.022,"Astoria","2019_7"
2019,8,0.02,"Astoria","2019_8"
2019,9,0.08,"Astoria","2019_9"
2019,10,-0.051,"Astoria","2019_10"
2019,11,-0.105,"Astoria","2019_11"
2019,12,-0.014,"Astoria","2019_12"
2020,1,0.116,"Astoria","2020_1"
2020,2,-0.078,"Astoria","2020_2"
2020,3,-0.094,"Astoria","2020_3"
2020,4,-0.091,"Astoria","2020_4"
2020,5,0.066,"Astoria","2020_5"
2020,6,0.004,"Astoria","2020_6"
2020,7,0.003,"Astoria","2020_7"
2020,8,0.012,"Astoria","2020_8"
2020,9,0.046,"Astoria","2020_9"
2020,10,-0.028,"Astoria","2020_10"
2020,11,0.003,"Astoria","2020_11"
2020,12,-0.064,"Astoria","2020_12"
2021,1,0.083,"Astoria","2021_1"
2021,2,-0.046,"Astoria","2021_2"
2021,3,-0.073,"Astoria","2021_3"
2021,4,-0.138,"Astoria","2021_4"
2021,5,-0.122,"Astoria","2021_5"
2021,6,-0.027,"Astoria","2021_6"
2021,7,-0.043,"Astoria","2021_7"
2021,8,0.012,"Astoria","2021_8"
2021,9,0.009,"Astoria","2021_9"
2021,10,0.087,"Astoria","2021_10"
2021,11,0.065,"Astoria","2021_11"
2021,12,0.134,"Astoria","2021_12"
2022,1,0.031,"Astoria","2022_1"
2022,2,-0.201,"Astoria","2022_2"
2022,3,-0.03,"Astoria","2022_3"
2022,4,-0.004,"Astoria","2022_4"
2022,5,0.046,"Astoria","2022_5"
2022,6,0.137,"Astoria","2022_6"
2022,7,0.059,"Astoria","2022_7"
2022,8,0.077,"Astoria","2022_8"
2022,9,0.052,"Astoria","2022_9"
2022,10,-0.02,"Astoria","2022_10"
1970,4,-0.117,"Charleston","1970_4"
1970,5,-0.056,"Charleston","1970_5"
1970,6,0.009,"Charleston","1970_6"
1970,7,-0.017,"Charleston","1970_7"
1970,8,-0.03,"Charleston","1970_8"
1970,9,-0.062,"Charleston","1970_9"
1970,10,0.016,"Charleston","1970_10"
1970,11,0.07,"Charleston","1970_11"
1970,12,0.12,"Charleston","1970_12"
1971,1,-0.107,"Charleston","1971_1"
1971,2,-0.13,"Charleston","1971_2"
1971,3,-0.002,"Charleston","1971_3"
1971,4,0.034,"Charleston","1971_4"
1971,5,-0.014,"Charleston","1971_5"
1971,6,0.032,"Charleston","1971_6"
1971,7,0.006,"Charleston","1971_7"
1971,8,0.045,"Charleston","1971_8"
1971,9,0.025,"Charleston","1971_9"
1971,10,-0.043,"Charleston","1971_10"
1971,11,-0.044,"Charleston","1971_11"
1971,12,0.021,"Charleston","1971_12"
1972,1,-0.059,"Charleston","1972_1"
1972,2,0.016,"Charleston","1972_2"
1972,3,0.027,"Charleston","1972_3"
1972,4,0.042,"Charleston","1972_4"
1972,5,0.006,"Charleston","1972_5"
1972,6,0.053,"Charleston","1972_6"
1972,7,0.051,"Charleston","1972_7"
1972,8,0.059,"Charleston","1972_8"
1972,9,0.04,"Charleston","1972_9"
1972,10,0.024,"Charleston","1972_10"
1972,11,0.084,"Charleston","1972_11"
1972,12,0.051,"Charleston","1972_12"
1973,1,0.077,"Charleston","1973_1"
1973,2,0.085,"Charleston","1973_2"
1973,3,0.008,"Charleston","1973_3"
1973,4,-0.139,"Charleston","1973_4"
1973,5,-0.041,"Charleston","1973_5"
1973,6,-0.019,"Charleston","1973_6"
1973,7,-0.063,"Charleston","1973_7"
1973,8,-0.063,"Charleston","1973_8"
1973,9,-0.035,"Charleston","1973_9"
1973,10,-0.02,"Charleston","1973_10"
1973,11,0.104,"Charleston","1973_11"
1973,12,0.111,"Charleston","1973_12"
1974,1,-0.037,"Charleston","1974_1"
1974,2,-0.05,"Charleston","1974_2"
1974,3,0.089,"Charleston","1974_3"
1974,4,0.043,"Charleston","1974_4"
1974,5,-0.023,"Charleston","1974_5"
1974,6,-0.008,"Charleston","1974_6"
1974,7,0.046,"Charleston","1974_7"
1974,8,-0.037,"Charleston","1974_8"
1974,9,-0.008,"Charleston","1974_9"
1974,10,-0.085,"Charleston","1974_10"
1974,11,-0.007,"Charleston","1974_11"
1974,12,-0.07,"Charleston","1974_12"
1975,1,-0.105,"Charleston","1975_1"
1975,2,0.025,"Charleston","1975_2"
1975,3,0.015,"Charleston","1975_3"
1975,4,-0.034,"Charleston","1975_4"
1975,5,-0.049,"Charleston","1975_5"
1975,6,-0.052,"Charleston","1975_6"
1975,7,-0.001,"Charleston","1975_7"
1975,8,-0.038,"Charleston","1975_8"
1975,9,-0.031,"Charleston","1975_9"
1975,10,0.039,"Charleston","1975_10"
1975,11,-0.029,"Charleston","1975_11"
1975,12,-0.138,"Charleston","1975_12"
1976,1,-0.121,"Charleston","1976_1"
1976,2,-0.046,"Charleston","1976_2"
1976,3,-0.077,"Charleston","1976_3"
1976,4,0.014,"Charleston","1976_4"
1976,5,-0.022,"Charleston","1976_5"
1976,6,-0.013,"Charleston","1976_6"
1976,7,0.056,"Charleston","1976_7"
1976,8,0.046,"Charleston","1976_8"
1976,9,0.026,"Charleston","1976_9"
1976,10,0.007,"Charleston","1976_10"
1976,11,-0.058,"Charleston","1976_11"
1976,12,-0.084,"Charleston","1976_12"
1977,1,-0.073,"Charleston","1977_1"
1977,2,-0.047,"Charleston","1977_2"
1977,3,-0.084,"Charleston","1977_3"
1977,4,-0.124,"Charleston","1977_4"
1977,5,0.034,"Charleston","1977_5"
1977,6,-0.033,"Charleston","1977_6"
1977,7,-0.055,"Charleston","1977_7"
1977,8,0.036,"Charleston","1977_8"
1977,9,0.047,"Charleston","1977_9"
1977,10,0.055,"Charleston","1977_10"
1977,11,0.002,"Charleston","1977_11"
1977,12,0.134,"Charleston","1977_12"
1978,1,0.2,"Charleston","1978_1"
1978,2,0.15,"Charleston","1978_2"
1978,3,0.046,"Charleston","1978_3"
1978,4,0.067,"Charleston","1978_4"
1978,5,-0.049,"Charleston","1978_5"
1978,6,-0.009,"Charleston","1978_6"
1978,7,-0.031,"Charleston","1978_7"
1978,8,-0.019,"Charleston","1978_8"
1978,9,0.012,"Charleston","1978_9"
1978,10,-0.047,"Charleston","1978_10"
1978,11,-0.096,"Charleston","1978_11"
1978,12,-0.156,"Charleston","1978_12"
1979,1,-0.051,"Charleston","1979_1"
1979,2,0.036,"Charleston","1979_2"
1979,3,-0.016,"Charleston","1979_3"
1979,4,0.005,"Charleston","1979_4"
1979,5,-0.05,"Charleston","1979_5"
1979,6,-0.083,"Charleston","1979_6"
1979,7,-0.002,"Charleston","1979_7"
1979,8,-0.021,"Charleston","1979_8"
1979,9,0.036,"Charleston","1979_9"
1979,10,0.071,"Charleston","1979_10"
1979,11,0.025,"Charleston","1979_11"
1979,12,0.007,"Charleston","1979_12"
1980,1,0.025,"Charleston","1980_1"
1980,2,0.108,"Charleston","1980_2"
1980,3,0.004,"Charleston","1980_3"
1980,4,0.022,"Charleston","1980_4"
1980,5,-0.014,"Charleston","1980_5"
1980,6,0.01,"Charleston","1980_6"
1980,7,-0.039,"Charleston","1980_7"
1980,8,-0.049,"Charleston","1980_8"
1980,9,-0.023,"Charleston","1980_9"
1980,10,-0.027,"Charleston","1980_10"
1980,11,-0.071,"Charleston","1980_11"
1980,12,0.003,"Charleston","1980_12"
1981,1,0.063,"Charleston","1981_1"
1981,2,-0.021,"Charleston","1981_2"
1981,3,-0.015,"Charleston","1981_3"
1981,4,-0.052,"Charleston","1981_4"
1981,5,-0.015,"Charleston","1981_5"
1981,6,-0.031,"Charleston","1981_6"
1981,7,-0.05,"Charleston","1981_7"
1981,8,-0.023,"Charleston","1981_8"
1981,9,-0.03,"Charleston","1981_9"
1981,10,0.054,"Charleston","1981_10"
1981,11,0.117,"Charleston","1981_11"
1981,12,0.096,"Charleston","1981_12"
1982,1,-0.059,"Charleston","1982_1"
1982,2,-0.034,"Charleston","1982_2"
1982,3,0.081,"Charleston","1982_3"
1982,4,0.108,"Charleston","1982_4"
1982,5,-0.074,"Charleston","1982_5"
1982,6,0.032,"Charleston","1982_6"
1982,7,0.019,"Charleston","1982_7"
1982,8,0.022,"Charleston","1982_8"
1982,9,0.051,"Charleston","1982_9"
1982,10,0.108,"Charleston","1982_10"
1982,11,0.192,"Charleston","1982_11"
1982,12,0.15,"Charleston","1982_12"
1983,1,0.217,"Charleston","1983_1"
1983,2,0.294,"Charleston","1983_2"
1983,3,0.233,"Charleston","1983_3"
1983,4,0.068,"Charleston","1983_4"
1983,5,0.028,"Charleston","1983_5"
1983,6,0.025,"Charleston","1983_6"
1983,7,0.079,"Charleston","1983_7"
1983,8,0.088,"Charleston","1983_8"
1983,9,0.029,"Charleston","1983_9"
1983,10,0.028,"Charleston","1983_10"
1983,11,0.194,"Charleston","1983_11"
1983,12,0.031,"Charleston","1983_12"
1984,1,-0.108,"Charleston","1984_1"
1984,2,0.004,"Charleston","1984_2"
1984,3,-0.005,"Charleston","1984_3"
1984,4,0.015,"Charleston","1984_4"
1984,5,0.027,"Charleston","1984_5"
1984,6,-0.012,"Charleston","1984_6"
1984,7,-0.019,"Charleston","1984_7"
1984,8,0.029,"Charleston","1984_8"
1984,9,0.046,"Charleston","1984_9"
1984,10,0.042,"Charleston","1984_10"
1984,11,0.187,"Charleston","1984_11"
1984,12,-0.019,"Charleston","1984_12"
1985,1,-0.087,"Charleston","1985_1"
1985,2,-0.183,"Charleston","1985_2"
1985,3,-0.12,"Charleston","1985_3"
1985,4,-0.044,"Charleston","1985_4"
1985,5,-0.041,"Charleston","1985_5"
1985,6,0.008,"Charleston","1985_6"
1985,7,-0.011,"Charleston","1985_7"
1985,8,-0.036,"Charleston","1985_8"
1985,9,0.027,"Charleston","1985_9"
1985,10,-0.023,"Charleston","1985_10"
1985,11,-0.097,"Charleston","1985_11"
1985,12,-0.078,"Charleston","1985_12"
1986,1,0.067,"Charleston","1986_1"
1986,2,0.145,"Charleston","1986_2"
1986,3,0.05,"Charleston","1986_3"
1986,4,-0.069,"Charleston","1986_4"
1986,5,0.007,"Charleston","1986_5"
1986,6,0.01,"Charleston","1986_6"
1986,7,-0.03,"Charleston","1986_7"
1986,8,-0.028,"Charleston","1986_8"
1986,9,-0.005,"Charleston","1986_9"
1986,10,-0.006,"Charleston","1986_10"
1986,11,-0.052,"Charleston","1986_11"
1986,12,0.003,"Charleston","1986_12"
1987,1,-0.013,"Charleston","1987_1"
1987,2,0.031,"Charleston","1987_2"
1987,3,0.055,"Charleston","1987_3"
1987,4,-0.049,"Charleston","1987_4"
1987,5,0.028,"Charleston","1987_5"
1987,6,-0.027,"Charleston","1987_6"
1987,7,0.036,"Charleston","1987_7"
1987,8,-0.017,"Charleston","1987_8"
1987,9,-0.024,"Charleston","1987_9"
1987,10,-0.007,"Charleston","1987_10"
1987,11,-0.005,"Charleston","1987_11"
1987,12,0.027,"Charleston","1987_12"
